Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25,Item 26,Item 27,Item 28,Item 29,Item 30,Item 31,Item 32
groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,broodafdeling,speciaalBier,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,kaas_en_tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,silvo_sausen_azijn_olie_ei,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,cereals_broodbeleg,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,cereals_broodbeleg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,gesnedenGroenten_maaltijden_sappen,salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,cereals_broodbeleg,gesnedenGroenten_maaltijden_sappen,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas_en_tapas,broodafdeling,gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,bier,bier,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,sappen,broodafdeling,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,broodafdeling,broodafdeling,verse_broodjes,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,cereals_broodbeleg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,gesnedenGroenten_maaltijden_sappen,houdbareZuivel_suiker_koffiemelk_thee,wijn,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,speciaalBier,cereals_broodbeleg,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,gesnedenGroenten_maaltijden_sappen,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,speciaalBier,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,bier,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,toetjes_boter,melk_zuivel,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,nootjes_zoutjes_chips,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,wijn,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,reinigers_bleek_dierenvoeding,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,koek_koffie,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,cereals_broodbeleg,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,bier,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,verse_broodjes,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,frisdrank_wasmiddel_huishouden,bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,broodafdeling,frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,melk_zuivel,salade_kaas,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,gesnedenGroenten_maaltijden_sappen,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,toetjes_boter,verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,silvo_sausen_azijn_olie_ei,oosters,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,diepvries,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,reinigers_bleek_dierenvoeding,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,gesnedenGroenten_maaltijden_sappen,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,salade_kaas,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,gesnedenGroenten_maaltijden_sappen,nootjes_zoutjes_chips,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,nootjes_zoutjes_chips,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sappen,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,frisdrank_wasmiddel_huishouden,bier,wijn,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
